timestamp,temperature_c,humidity_pct,pressure_hpa
2022-06-08,31.6,73,1005.4
2022-06-09,30.9,76,1004.2
2022-06-10,30.0,78,1004.1
2022-06-11,28.1,87,1004.8
2022-06-12,29.1,81,1004.9
2022-06-13,30.1,73,1006.1
2022-06-14,30.3,74,1006.3
2022-06-15,30.1,77,1005.6
2022-06-16,29.3,81,1005.2
2022-06-17,29.7,78,1004.5
2022-06-18,29.4,77,1004.8
2022-06-19,27.4,87,1005.5
2022-06-20,26.9,92,1004.5
2022-06-21,27.1,92,1002.3
2022-06-22,28.3,86,1003.2
2022-06-23,28.7,83,1004.5
2022-06-24,27.9,88,1003.1
2022-06-25,29.0,80,1000.1
2022-06-26,27.9,76,1000.3
2022-06-27,28.1,86,1002.7
2022-06-28,27.2,92,1004.2
2022-06-29,27.7,92,1002.6
2022-06-30,25.7,97,1002.7
2022-07-01,25.8,98,1003.3
2022-07-02,29.1,87,1001.7
2022-07-03,28.9,85,1001.5
2022-07-04,27.3,94,1001.1
2022-07-05,26.3,97,1000.1
2022-07-06,26.8,95,1001.0
2022-07-07,27.3,94,1003.9
2022-07-08,28.3,90,1003.7
2022-07-09,28.3,89,1002.2
2022-07-10,28.0,87,1003.3
2022-07-11,27.3,90,1004.6
2022-07-12,27.2,92,1004.7
2022-07-13,26.6,94,1001.5
2022-07-14,27.1,93,998.5
2022-07-15,27.5,90,999.1
2022-07-16,27.7,91,1000.2
2022-07-17,28.5,86,1003.5
2022-07-18,27.6,88,1004.5
2022-07-19,28.0,87,1005.1
2022-07-20,27.7,90,1005.9
2022-07-21,27.7,88,1006.4
2022-07-22,28.3,84,1007.1
2022-07-23,28.2,85,1005.1
2022-07-24,28.1,86,1004.3
2022-07-25,28.2,86,1006.1
2022-07-26,27.6,84,1007.9
2022-07-27,27.1,90,1007.9
2022-07-28,28.6,87,1008.4
2022-07-29,29.3,82,1008.1
2022-07-30,29.3,80,1007.3
2022-07-31,29.3,79,1005.7
2022-08-01,28.9,81,1005.8
2022-08-02,28.9,82,1004.6
2022-08-03,28.6,85,1003.7
2022-08-04,28.0,86,1002.7
2022-08-05,27.4,90,1001.1
2022-08-06,27.8,88,1000.1
2022-08-07,26.8,94,999.6
2022-08-08,26.8,94,998.5
2022-08-09,26.9,92,996.8
2022-08-10,26.9,96,996.7
2022-08-11,27.7,89,998.3
2022-08-12,27.2,90,1001.8
2022-08-13,27.7,88,1003.9
2022-08-14,27.7,87,1005.6
2022-08-15,27.4,88,1005.5
2022-08-16,26.7,92,1004.8
2022-08-17,27.2,91,1006.0
2022-08-18,27.6,89,1006.6
2022-08-19,27.6,87,1006.9
2022-08-20,27.0,91,1006.8
2022-08-21,27.6,87,1005.8
2022-08-22,27.6,86,1004.6
2022-08-23,27.6,87,1004.5
2022-08-24,27.3,88,1007.1
2022-08-25,27.8,86,1007.0
2022-08-26,28.1,82,1007.1
2022-08-27,28.5,78,1007.5
2022-08-28,28.5,78,1007.2
2022-08-29,28.2,82,1008.4
2022-08-30,29.1,80,1008.2
2022-08-31,28.8,83,1006.6
2022-09-01,28.8,84,1006.5
2022-09-02,29.2,83,1006.6
2022-09-03,29.4,85,1007.0
2022-09-04,28.6,90,1007.3
2022-09-05,28.9,82,1007.5
2022-09-06,29.1,79,1006.8
2022-09-07,28.1,87,1006.2
2022-09-08,27.6,90,1005.2
2022-09-09,27.9,89,1003.9
2022-09-10,28.2,88,1004.1
2022-09-11,28.5,88,1001.8
2022-09-12,27.8,90,1000.5
2022-09-13,26.7,94,1002.5
2022-09-14,27.8,91,1005.4
2022-09-15,27.4,90,1006.7
2022-09-16,26.5,94,1005.9
2022-09-17,27.3,88,1006.2
2022-09-18,25.6,95,1008.2
2022-09-19,25.6,93,1009.1
2022-09-20,25.8,91,1008.7
2022-09-21,25.1,91,1008.9
2022-09-22,24.4,93,1009.1
2022-09-23,26.4,85,1008.8
2022-09-24,27.3,88,1007.7
2022-09-25,27.4,86,1007.9
2022-09-26,27.3,86,1009.7
2022-09-27,27.5,84,1008.6
2022-09-28,27.8,86,1007.5
2022-09-29,28.2,86,1007.1
2022-09-30,29.1,84,1007.6
2022-10-01,28.7,82,1008.4
2022-10-02,28.6,82,1008.6
2022-10-03,28.5,77,1009.2
2022-10-04,28.6,81,1008.8
2022-10-05,29.0,84,1007.8
2022-10-06,28.6,84,1006.0
2022-10-07,26.6,92,1004.6
2022-10-08,26.3,92,1007.1
2022-10-09,28.1,83,1009.0
2022-10-10,28.6,85,1009.7
2022-10-11,28.4,85,1008.6
2022-10-12,27.4,87,1009.2
2022-10-13,27.5,87,1009.3
2022-10-14,27.6,83,1008.8
2022-10-15,28.3,71,1008.1
2022-10-16,30.1,53,1009.2
2022-10-17,29.7,71,1010.2
2022-10-18,28.9,82,1010.6
2022-10-19,28.7,83,1010.1
2022-10-20,29.4,82,1010.4
2022-10-21,29.5,80,1011.5
2022-10-22,29.0,63,1012.9
2022-10-23,28.6,50,1012.8
2022-10-24,27.8,54,1010.9
2022-10-25,27.9,67,1011.0
2022-10-26,28.6,58,1012.5
2022-10-27,28.4,53,1012.1
2022-10-28,28.4,52,1011.6
2022-10-29,28.3,48,1011.4
2022-10-30,28.6,40,1011.8
2022-10-31,28.5,46,1011.2
2022-11-01,27.8,44,1012.2
2022-11-02,28.3,48,1011.4
2022-11-03,28.5,45,1011.0
2022-11-04,28.6,43,1011.9
2022-11-05,28.4,47,1012.8
2022-11-06,28.6,49,1013.4
2022-11-07,27.8,56,1013.0
2022-11-08,28.8,53,1012.8
2022-11-09,28.7,55,1012.6
2022-11-10,28.5,52,1012.9
2022-11-11,28.3,46,1013.1
2022-11-12,29.1,44,1012.8
2022-11-13,28.7,46,1011.9
2022-11-14,28.1,56,1012.0
2022-11-15,28.6,59,1012.6
2022-11-16,28.0,60,1012.1
2022-11-17,28.0,48,1011.8
2022-11-18,27.7,36,1012.0
2022-11-19,27.2,38,1012.2
2022-11-20,25.7,42,1011.4
2022-11-21,25.1,43,1011.4
2022-11-22,25.6,49,1011.0
2022-11-23,27.4,48,1011.0
2022-11-24,27.7,53,1010.8
2022-11-25,28.1,56,1011.0
2022-11-26,29.0,59,1010.0
2022-11-27,28.4,63,1008.4
2022-11-28,28.0,60,1009.3
2022-11-29,26.1,59,1010.6
2022-11-30,27.4,60,1010.9
2022-12-01,27.6,60,1011.0
2022-12-02,26.9,55,1010.6
2022-12-03,27.5,55,1010.5
2022-12-04,28.3,62,1011.0
2022-12-05,28.8,68,1011.9
2022-12-06,28.8,66,1011.7
2022-12-07,28.4,68,1011.2
2022-12-08,27.7,61,1011.2
2022-12-09,26.3,46,1009.7
2022-12-10,26.0,46,1009.2
2022-12-11,27.1,47,1009.8
2022-12-12,28.8,55,1009.2
2022-12-13,29.8,61,1009.7
2022-12-14,29.8,60,1010.8
2022-12-15,28.8,65,1010.5
2022-12-16,29.3,62,1010.1
2022-12-17,29.9,60,1011.0
2022-12-18,29.7,58,1010.7
2022-12-19,29.1,51,1009.9
2022-12-20,28.1,50,1009.4
2022-12-21,27.6,52,1010.0
2022-12-22,27.2,58,1010.0
2022-12-23,25.8,59,1010.6
2022-12-24,24.0,46,1011.6
2022-12-25,23.3,54,1011.7
2022-12-26,23.7,67,1013.0
2022-12-27,25.1,65,1013.8
2022-12-28,25.9,58,1014.6
2022-12-29,26.5,57,1015.7
2022-12-30,26.3,60,1016.8
2022-12-31,25.6,57,1016.4
